CATEGORIA,DENSIDADCARGA,TIPO_INSTALACION,FECHA,HORA,INTERVALO,KWHD,KWHR,KVARHR,KVAHD,KVARH_LAG,KVARHR_1,KVARH_LEAD,PHASOR_KVAH,IA,IB,IC,AVG_IA_HARMONICS,AVG_IB_HARMONICS,AVG_IC_HARMONICS,VA,VB,VC,THD_VOLT_FASE_A,THD_VOLT_FASE_B,THD_VOLT_FASE_C,THD_CORRIENTE_FASE_A,THD_CORRIENTE_FASE_B,THD_CORRIENTE_FASE_C,KWD,KWR,KVARD,KVAD,NOMINAL_VOLTAGE_NVO,PT,CT,VA_DESV,VB_DESV,VC_DESV,IA_DESV,IB_DESV,IC_DESV,VOLTAJE_PROM,VOLTAJE_DESV_MAX,VOLTAJE_DESV_PORCENTAJE,CORRIENTE_PROM,CORRIENTE_DESV_MAX
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-23 09:30:00.000000 UTC,9,09:30,16.68,0.0,0.0,16.68,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,13332.1,13416.1,13440.1,0.02,0.03,0.03,0.17,0.11,0.11,66.72,0.0,0.0,66.72,13198.61,14400:120,50:5,133.48999999999978,217.48999999999978,241.48999999999978,0.0,0.0,0.0,13396.1,241.48999999999978,0.018296623659612623,1.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-11 04:30:00.000000 UTC,4,04:30,16.14,0.0,0.0,16.74,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,13308.1,13368.1,13440.1,0.02,0.02,0.02,0.14,0.1,0.11,64.56,0.0,0.0,66.96,13198.61,14400:120,50:5,109.48999999999978,169.48999999999978,241.48999999999978,0.0,0.0,0.0,13372.1,241.48999999999978,0.018296623659612623,1.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-16 08:30:00.000000 UTC,8,08:30,14.34,0.0,0.0,14.34,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,13320.1,13416.1,13440.1,0.02,0.02,0.02,0.2,0.17,0.17,57.36,0.0,0.0,57.36,13198.61,14400:120,50:5,121.48999999999978,217.48999999999978,241.48999999999978,0.0,0.0,0.0,13392.1,241.48999999999978,0.018296623659612623,1.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-23 05:30:00.000000 UTC,5,05:30,17.22,0.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,13296.1,13368.1,13440.1,0.02,0.02,0.02,0.11,0.07,0.09,68.88,0.0,0.0,72.0,13198.61,14400:120,50:5,97.489999999999782,169.48999999999978,241.48999999999978,0.0,0.0,0.0,13368.1,241.48999999999978,0.018296623659612623,1.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-29 15:30:00.000000 UTC,15,15:30,18.66,0.0,0.0,18.66,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,13320.1,13356.1,13440.1,0.02,0.02,0.02,0.2,0.18,0.22,74.64,0.0,0.0,74.64,13198.61,14400:120,50:5,121.48999999999978,157.48999999999978,241.48999999999978,0.0,0.0,0.0,13372.1,241.48999999999978,0.018296623659612623,1.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-15 12:00:00.000000 UTC,12,12:00,16.32,0.0,0.0,16.26,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,13320.1,13416.1,13440.1,0.03,0.04,0.03,0.22,0.23,0.22,65.28,0.0,0.0,65.04,13198.61,14400:120,50:5,121.48999999999978,217.48999999999978,241.48999999999978,0.0,0.0,0.0,13392.1,241.48999999999978,0.018296623659612623,1.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-07 02:00:00.000000 UTC,2,02:00,17.04,0.0,0.0,17.7,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,13308.1,13368.1,13440.1,0.02,0.02,0.02,0.12,0.08,0.11,68.16,0.0,0.0,70.8,13198.61,14400:120,50:5,109.48999999999978,169.48999999999978,241.48999999999978,0.0,0.0,0.0,13372.1,241.48999999999978,0.018296623659612623,1.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-16 11:45:00.000000 UTC,11,11:45,20.22,0.0,0.0,20.22,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,13308.1,13404.1,13440.1,0.04,0.05,0.04,0.16,0.18,0.22,80.88,0.0,0.0,80.88,13198.61,14400:120,50:5,109.48999999999978,205.48999999999978,241.48999999999978,0.0,0.0,0.0,13384.1,241.48999999999978,0.018296623659612623,1.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-20 16:15:00.000000 UTC,16,16:15,19.98,0.0,0.0,20.1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,13296.1,13356.1,13440.1,0.02,0.02,0.02,0.14,0.11,0.12,79.92,0.0,0.0,80.4,13198.61,14400:120,50:5,97.489999999999782,157.48999999999978,241.48999999999978,0.0,0.0,0.0,13364.1,241.48999999999978,0.018296623659612623,1.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-20 20:00:00.000000 UTC,20,20:00,17.58,0.0,0.0,18.18,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,13296.1,13344.1,13440.1,0.03,0.03,0.03,0.11,0.09,0.1,70.32,0.0,0.0,72.72,13198.61,14400:120,50:5,97.489999999999782,145.48999999999978,241.48999999999978,0.0,0.0,0.0,13360.1,241.48999999999978,0.018296623659612623,1.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-16 11:30:00.000000 UTC,11,11:30,20.16,0.0,0.0,20.16,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,13308.1,13392.1,13440.1,0.02,0.02,0.02,0.15,0.14,0.11,80.64,0.0,0.0,80.64,13198.61,14400:120,50:5,109.48999999999978,193.48999999999978,241.48999999999978,0.0,0.0,0.0,13380.1,241.48999999999978,0.018296623659612623,1.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-22 13:15:00.000000 UTC,13,13:15,19.56,0.0,0.0,19.62,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,13308.1,13392.1,13440.1,0.02,0.02,0.02,0.14,0.11,0.11,78.24,0.0,0.0,78.48,13198.61,14400:120,50:5,109.48999999999978,193.48999999999978,241.48999999999978,0.0,0.0,0.0,13380.1,241.48999999999978,0.018296623659612623,1.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-07 01:30:00.000000 UTC,1,01:30,16.98,0.0,0.0,17.64,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,13296.1,13368.1,13440.1,0.02,0.02,0.02,0.11,0.07,0.11,67.92,0.0,0.0,70.56,13198.61,14400:120,50:5,97.489999999999782,169.48999999999978,241.48999999999978,0.0,0.0,0.0,13368.1,241.48999999999978,0.018296623659612623,1.0,0.0
